amount,create date,date,invoice,method,notes,payment,payment id,reference,source,state
1689.35,2023-10-11T17:40:45.000Z,2023-10-11T17:40:39.000Z,36839,cheque,,,79197,,internal,active
16000.00,2023-10-11T18:19:39.000Z,2023-10-11T18:19:36.000Z,66985,credit_card,,,79420,,internal,active
3650.00,2023-10-11T18:21:56.000Z,2023-10-11T18:21:48.000Z,28128,cheque,,,79423,,internal,active
3650.00,2023-10-11T18:22:54.000Z,2023-10-11T18:22:51.000Z,28186,cheque,,,79425,,internal,active
3650.00,2023-10-11T18:24:01.000Z,2023-10-11T18:23:58.000Z,29831,cheque,,,79426,,internal,active
19295.00,2023-10-11T18:25:15.000Z,2023-10-11T18:25:05.000Z,38823,cheque,,,79429,,internal,active
19295.00,2023-10-11T18:26:41.000Z,2023-10-11T18:26:29.000Z,70007,cheque,,,79435,,internal,active
2141.35,2023-10-11T18:36:14.000Z,2023-09-21T04:00:00.000Z,75311,email_transfer,,,79475,,internal,active
3000.00,2023-10-11T18:39:36.000Z,2023-10-11T18:39:28.000Z,75979,email_transfer,,,79478,,internal,active
1995.00,2023-10-11T18:41:26.000Z,2023-10-11T18:41:18.000Z,18950,email_transfer,,,79479,,internal,active
13045.00,2023-10-11T19:46:45.000Z,2023-10-11T19:46:21.000Z,64249,cheque,,,79843,,internal,active
4500.00,2023-10-12T13:33:16.000Z,2023-10-12T13:31:51.000Z,77575,other,,,80894,Lendcare,internal,deleted
4500.00,2023-10-12T13:33:41.000Z,2023-10-12T13:32:42.000Z,77575,other,,,80897,Lendcare,internal,deleted
1689.35,2023-10-12T14:18:19.000Z,2023-10-12T14:18:14.000Z,37812,credit_card,,,81348,,internal,deleted
450.00,2023-10-12T15:31:03.000Z,2023-10-12T15:30:52.000Z,13369,email_transfer,,,81532,,internal,active
200.00,2023-10-12T15:40:56.000Z,2023-10-12T15:40:51.000Z,63418,credit_card,,,81565,,internal,active
450.00,2023-10-12T15:43:49.000Z,2023-10-12T15:42:53.000Z,78021,credit_card,,,81582,,internal,deleted
1689.35,2023-10-12T15:54:02.000Z,2023-10-12T15:53:56.000Z,37812,credit_card,,,81630,,internal,active
450.00,2023-10-12T15:54:41.000Z,2023-10-12T15:53:41.000Z,78021,credit_card,,,81637,,internal,active
1000.00,2023-10-12T15:55:47.000Z,2023-10-12T15:55:39.000Z,76559,credit_card,,,81641,,internal,active
3495.00,2023-10-12T16:56:03.000Z,2023-10-12T16:55:57.000Z,17597,cheque,,,82189,,internal,active
200.00,2023-10-12T17:20:37.000Z,2023-10-12T17:20:32.000Z,77579,credit_card,,,82549,,internal,active
4500.00,2023-10-12T17:27:54.000Z,2023-10-12T17:28:13.000Z,70158,credit_card,paid in full,,82613,,internal,active
3000.00,2023-10-12T19:21:06.000Z,2023-10-12T19:20:59.000Z,75979,email_transfer,,,82960,,internal,active
2995.00,2023-10-12T19:30:08.000Z,2023-10-12T19:30:03.000Z,28536,email_transfer,,,82990,,internal,active
3650.00,2023-10-12T19:33:25.000Z,2023-10-12T19:32:02.000Z,67277,cheque,,,83016,205397 REF #,internal,active
300.00,2023-10-12T19:37:00.000Z,2023-10-12T19:36:57.000Z,80251,email_transfer,,,83076,,internal,active
400.00,2023-10-12T19:37:28.000Z,2023-10-12T19:37:14.000Z,80259,email_transfer,,,83102,,internal,active
1689.35,2023-10-12T19:39:30.000Z,2023-10-12T19:39:25.000Z,81524,credit_card,,,83122,,internal,active
1000.00,2023-10-12T19:58:32.000Z,2023-10-12T19:58:15.000Z,77816,credit_card,,,83328,,internal,active
2141.35,2023-10-13T13:49:29.000Z,2023-10-13T13:49:24.000Z,84036,email_transfer,,,84444,,internal,active
7445.00,2023-10-13T14:14:49.000Z,2023-10-13T14:14:45.000Z,56003,credit_card,,,84911,,internal,active
450.00,2023-10-13T15:45:17.000Z,2023-09-30T03:00:00.000Z,85262,credit_card,,,85272,,internal,active
1689.35,2023-10-13T17:23:33.000Z,2023-10-13T17:23:28.000Z,73812,cheque,,,86232,,internal,active
6298.00,2023-10-13T17:24:40.000Z,2023-10-13T17:24:34.000Z,13369,cheque,,,86233,,internal,active
13447.00,2023-10-13T17:28:05.000Z,2023-10-13T17:27:56.000Z,55899,cheque,,,86245,,internal,active
1124.35,2023-10-13T18:23:38.000Z,2023-10-13T18:22:36.000Z,81544,credit_card,,,86563,,internal,active
500.00,2023-10-13T18:25:54.000Z,2023-10-13T18:25:49.000Z,38823,email_transfer,,,86564,,internal,active
350.00,2023-10-16T13:20:04.000Z,2023-10-16T13:20:01.000Z,82898,email_transfer,,,88196,,internal,active
1000.00,2023-10-16T13:44:16.000Z,2023-10-16T13:44:06.000Z,75979,email_transfer,,,88256,,internal,active
1000.00,2023-10-16T13:44:26.000Z,2023-10-16T13:44:20.000Z,75979,email_transfer,,,88257,,internal,active
4497.50,2023-10-16T14:13:30.000Z,2023-10-16T14:13:20.000Z,78277,cheque,,,88453,,internal,active
6145.00,2023-10-16T15:35:22.000Z,2023-10-16T15:35:19.000Z,44893,cheque,,,88850,,internal,active
1689.35,2023-10-16T16:19:36.000Z,2023-10-16T16:19:32.000Z,80522,credit_card,,,88975,,internal,active
500.00,2023-10-16T16:47:03.000Z,2023-10-16T16:46:59.000Z,70007,email_transfer,,,89029,,internal,active
400.00,2023-10-16T16:51:01.000Z,2023-10-16T16:50:57.000Z,79595,credit_card,,,89044,,internal,active
200.00,2023-10-16T16:53:26.000Z,2023-10-13T04:00:00.000Z,84049,email_transfer,,,89045,,internal,active
1689.35,2023-10-16T17:05:14.000Z,2023-10-16T17:05:10.000Z,19005,credit_card,,,89205,,internal,active
13895.00,2023-10-16T17:07:14.000Z,2023-10-16T17:07:09.000Z,78257,cheque,,,89242,,internal,active
1689.35,2023-10-16T18:48:59.000Z,2023-10-16T18:48:54.000Z,63524,credit_card,,,89585,,internal,active
450.00,2023-10-17T13:11:49.000Z,2023-10-17T13:11:45.000Z,21590,email_transfer,,,90529,,internal,active
850.00,2023-10-17T13:59:00.000Z,2023-10-06T04:00:00.000Z,58043,email_transfer,,,90636,,internal,active
3495.00,2023-10-17T15:14:00.000Z,2023-10-17T15:13:51.000Z,21144,credit_card,,,91328,,internal,active
8995.00,2023-10-17T15:15:31.000Z,2023-10-17T15:15:29.000Z,86745,cheque,,,91330,,internal,active
600.00,2023-10-17T15:16:32.000Z,2023-10-17T15:16:27.000Z,57334,credit_card,,,91333,,internal,active
300.00,2023-10-17T15:54:32.000Z,2023-10-17T15:53:45.000Z,91404,credit_card,,,91406,,internal,active
1689.35,2023-10-17T16:00:11.000Z,2023-10-17T16:00:07.000Z,19024,credit_card,,,91408,,internal,active
15000.00,2023-10-17T16:52:21.000Z,2023-10-17T16:52:10.000Z,77816,other,Lend Care,,91647,,internal,active
7445.00,2023-10-17T17:50:31.000Z,2023-10-17T17:50:27.000Z,20499,cheque,,,92383,,internal,active
7445.00,2023-10-17T17:53:26.000Z,2023-10-17T17:53:23.000Z,63052,cheque,,,92407,,internal,active
950.00,2023-10-17T18:28:39.000Z,2023-10-17T18:28:35.000Z,19534,email_transfer,,,92549,,internal,active
12595.00,2023-10-17T20:05:10.000Z,2023-10-17T20:06:02.000Z,39154,cheque,,,93480,,internal,active
995.00,2023-10-18T13:25:20.000Z,2023-10-18T13:25:11.000Z,53100,email_transfer,,,94538,,internal,active
450.00,2023-10-18T13:26:39.000Z,2023-10-18T13:26:35.000Z,39154,email_transfer,,,94575,,internal,active
1815.00,2023-10-18T13:41:54.000Z,2023-10-18T13:41:44.000Z,82782,credit_card,,,94639,,internal,active
13045.00,2023-10-18T13:56:42.000Z,2023-10-17T04:00:00.000Z,68860,email_transfer,,,94823,,internal,deleted
6995.00,2023-10-18T16:48:19.000Z,2023-10-18T16:47:29.000Z,27901,credit_card,,,96098,,internal,active
1200.00,2023-10-18T19:12:21.000Z,2023-10-18T19:12:14.000Z,94224,credit_card,,,97566,,internal,active
8995.00,2023-10-18T19:14:04.000Z,2023-10-18T19:14:00.000Z,95441,credit_card,,,97571,,internal,active
1124.35,2023-10-19T13:07:53.000Z,2023-10-19T13:07:50.000Z,90552,email_transfer,,,99254,,internal,active
450.00,2023-10-19T13:17:17.000Z,2023-10-19T13:17:10.000Z,73319,email_transfer,,,99257,,internal,active
1815.00,2023-10-19T13:48:16.000Z,2023-10-19T13:48:08.000Z,82782,credit_card,,,99294,,internal,active
1815.00,2023-10-19T13:48:26.000Z,2023-10-19T13:48:18.000Z,82782,credit_card,,,99295,,internal,active
12595.00,2023-10-19T14:43:21.000Z,2023-10-19T14:44:11.000Z,39154,cheque,,,99841,,internal,deleted
5250.00,2023-10-19T15:21:51.000Z,2023-10-19T15:21:27.000Z,99661,credit_card,,,100050,,internal,active
2000.00,2023-10-19T16:38:13.000Z,2023-10-19T16:38:05.000Z,93754,email_transfer,,,100308,,internal,active
6995.00,2023-10-19T18:07:42.000Z,2023-10-19T18:06:54.000Z,84405,credit_card,,,101043,,internal,active
720.00,2023-10-19T19:59:43.000Z,2023-10-19T20:00:47.000Z,81503,credit_card,,,102443,,internal,active
12595.00,2023-10-19T20:01:38.000Z,2023-10-19T20:01:24.000Z,68860,cheque,,,102465,,internal,active
18345.00,2023-10-19T20:02:47.000Z,2023-10-19T20:02:44.000Z,40408,cheque,,,102466,,internal,active
6298.00,2023-10-20T12:29:48.000Z,2023-10-20T12:30:37.000Z,73319,cheque,,,103367,,internal,active
10348.00,2023-10-20T12:31:41.000Z,2023-10-20T12:32:40.000Z,70030,cheque,,,103426,,internal,active
3000.00,2023-10-20T12:56:33.000Z,2023-10-20T12:56:24.000Z,86603,email_transfer,,,103798,,internal,active
16000.00,2023-10-20T13:16:49.000Z,2023-10-20T13:16:43.000Z,53230,cheque,,,103804,,internal,active
250.00,2023-10-20T13:23:40.000Z,2023-10-20T13:22:51.000Z,101046,credit_card,,,103842,,internal,active
1070.67,2023-10-20T14:25:36.000Z,2023-10-20T14:24:32.000Z,95454,credit_card,50% paid,,104394,,internal,active
1995.00,2023-10-20T15:40:46.000Z,2023-10-20T15:39:58.000Z,29897,credit_card,,,104597,,internal,active
150.00,2023-10-20T15:48:24.000Z,2023-10-20T15:47:25.000Z,104512,credit_card,paid in campus - sent form to Mark,,104647,,internal,active
150.00,2023-10-20T15:48:54.000Z,2023-10-20T15:48:01.000Z,95511,credit_card,Paid in campus - sent to mark,,104649,,internal,active
450.00,2023-10-20T15:55:09.000Z,2023-10-17T04:00:00.000Z,68860,email_transfer,,,104695,,internal,active
8000.00,2023-10-20T16:07:01.000Z,2023-10-19T04:00:00.000Z,23608,cheque,,,104831,,internal,active
4000.00,2023-10-20T17:35:06.000Z,2023-10-20T17:34:58.000Z,95901,email_transfer,,,105493,,internal,active
2000.00,2023-10-20T17:36:50.000Z,2023-10-20T17:36:41.000Z,93754,email_transfer,,,105516,,internal,active
2000.00,2023-10-20T17:40:56.000Z,2023-10-20T17:40:49.000Z,99242,email_transfer,,,105547,,internal,active
1689.35,2023-10-20T19:22:01.000Z,2023-10-20T19:21:56.000Z,104501,credit_card,,,106144,,internal,active
450.00,2023-10-20T19:33:54.000Z,2023-10-20T19:33:26.000Z,63101,email_transfer,,,106176,,internal,active
2200.00,2023-10-20T19:56:20.000Z,2023-10-11T04:00:00.000Z,44890,bank_transfer,,,106303,,internal,active
3995.00,2023-10-23T12:30:18.000Z,2023-10-23T12:31:24.000Z,77312,cheque,,,107343,,internal,active
3000.00,2023-10-23T13:14:28.000Z,2023-10-23T13:14:20.000Z,86603,email_transfer,,,107406,,internal,active
450.00,2023-10-23T13:16:19.000Z,2023-10-23T13:16:15.000Z,38729,email_transfer,,,107408,,internal,active
400.00,2023-10-23T13:16:35.000Z,2023-10-23T13:16:32.000Z,94233,email_transfer,,,107409,,internal,active
300.00,2023-10-23T13:17:18.000Z,2023-10-23T13:17:14.000Z,104591,email_transfer,,,107410,,internal,active
1689.35,2023-10-23T13:29:06.000Z,2023-10-23T13:29:02.000Z,96278,credit_card,,,107422,,internal,active
497.50,2023-10-23T13:50:43.000Z,2023-10-23T13:50:37.000Z,93754,email_transfer,,,107469,,internal,active
2495.00,2023-10-23T13:52:14.000Z,2023-10-23T13:52:11.000Z,89069,email_transfer,,,107494,,internal,active
150.00,2023-10-23T13:53:58.000Z,2023-10-23T13:53:55.000Z,89492,email_transfer,,,107500,,internal,active
1689.35,2023-10-23T13:55:42.000Z,2023-10-20T04:00:00.000Z,15138,email_transfer,,,107517,,internal,active
124.35,2023-10-23T14:37:27.000Z,2023-10-20T04:00:00.000Z,76559,credit_card,,,107792,,internal,active
450.00,2023-10-23T14:42:32.000Z,2023-10-20T04:00:00.000Z,100034,credit_card,,,107801,,internal,active
350.00,2023-10-23T14:42:51.000Z,2023-10-20T04:00:00.000Z,100038,credit_card,,,107802,,internal,active
150.00,2023-10-23T15:18:41.000Z,2023-10-23T15:17:32.000Z,102742,email_transfer,,,107941,,internal,active
12595.00,2023-10-23T19:05:53.000Z,2023-10-12T04:00:00.000Z,54291,other,Paid Direct deposit,,109128,,internal,active
4500.00,2023-10-23T20:09:45.000Z,2023-10-23T20:09:41.000Z,104529,email_transfer,,,109507,,internal,active
1124.35,2023-10-24T13:03:17.000Z,2023-10-24T13:02:26.000Z,109940,credit_card,,,110005,,internal,active
1689.35,2023-10-24T13:58:03.000Z,2023-10-24T13:57:59.000Z,107776,credit_card,,,110392,,internal,active
350.00,2023-10-24T13:58:48.000Z,2023-10-24T13:58:44.000Z,89014,credit_card,,,110396,,internal,active
1689.35,2023-10-24T14:02:42.000Z,2023-10-24T14:02:38.000Z,56105,credit_card,,,110506,,internal,active
1689.35,2023-10-24T14:20:55.000Z,2023-10-24T14:20:50.000Z,110103,credit_card,,,110717,,internal,active
995.00,2023-10-24T14:21:44.000Z,2023-10-24T14:21:39.000Z,86603,email_transfer,,,110718,,internal,active
8995.00,2023-10-24T14:52:30.000Z,2023-10-24T14:52:21.000Z,86000,other,,,110880,Lendcare,internal,active
1689.35,2023-10-24T16:01:33.000Z,2023-10-24T16:01:29.000Z,100166,credit_card,,,111361,,internal,active
500.00,2023-10-24T16:28:26.000Z,2023-10-24T16:25:02.000Z,21020,credit_card,,,111432,,internal,active
360.00,2023-10-24T16:39:40.000Z,2023-10-24T16:40:46.000Z,86046,credit_card,,,111524,,internal,active
200.00,2023-10-24T18:44:24.000Z,2023-10-24T18:44:20.000Z,110570,credit_card,,,112485,,internal,deleted
12595.00,2023-10-25T12:58:42.000Z,2023-08-25T04:00:00.000Z,99806,cheque,As per financials in Blue Database,,113901,,internal,active
300.00,2023-10-25T13:05:57.000Z,2023-10-25T13:05:53.000Z,112681,email_transfer,,,113903,,internal,active
995.00,2023-10-25T13:06:18.000Z,2023-07-06T04:00:00.000Z,45267,other,Paid in Blue database,,113904,,internal,active
360.00,2023-10-25T13:21:44.000Z,2023-10-25T13:21:40.000Z,108918,credit_card,,,113942,,internal,active
350.00,2023-10-25T13:22:48.000Z,2023-10-25T13:22:43.000Z,97552,email_transfer,,,113944,,internal,active
450.00,2023-10-25T13:23:07.000Z,2023-10-25T13:23:01.000Z,97539,email_transfer,,,113951,,internal,active
2141.35,2023-10-25T14:01:05.000Z,2023-10-25T14:01:01.000Z,104117,credit_card,,,114232,,internal,active
2141.35,2023-10-25T14:02:10.000Z,2023-10-25T14:02:06.000Z,104007,credit_card,,,114249,,internal,active
8995.00,2023-10-25T14:09:03.000Z,2023-10-25T14:08:52.000Z,96111,other,Lendcare,,114397,,internal,active
13045.00,2023-10-25T15:33:15.000Z,2023-10-25T15:33:10.000Z,77330,cheque,,,114848,,internal,active
16000.00,2023-10-25T15:33:58.000Z,2023-10-25T15:33:53.000Z,95482,cheque,,,114854,,internal,active
6297.00,2023-10-25T15:35:29.000Z,2023-10-25T15:35:22.000Z,63101,cheque,,,114860,,internal,active
4995.00,2023-10-25T15:37:28.000Z,2023-10-25T15:37:21.000Z,40025,cheque,,,114864,,internal,active
450.00,2023-10-25T16:04:26.000Z,2023-10-13T04:00:00.000Z,30155,email_transfer,,,114888,,internal,active
8995.00,2023-10-25T17:13:28.000Z,2023-10-25T17:12:10.000Z,14192,email_transfer,As per financials in Blue Database,,115621,,internal,active
8995.00,2023-10-25T19:30:47.000Z,2023-10-25T19:30:16.000Z,58535,cheque,Cheque deposited by Chris in Tbay,,116579,,internal,active
3995.00,2023-10-25T19:35:41.000Z,2023-10-25T19:35:32.000Z,63100,other,Lend care,,116623,,internal,active
350.00,2023-10-25T22:52:55.000Z,2023-10-25T22:52:51.000Z,114484,credit_card,,,117492,,internal,active
4500.00,2023-10-26T13:15:08.000Z,2023-10-26T13:14:56.000Z,59032,email_transfer,,,118060,,internal,active
13000.00,2023-10-26T13:48:17.000Z,2023-10-26T13:48:07.000Z,18819,other,Lendcare,,118264,,internal,active
4150.00,2023-10-26T14:17:08.000Z,2023-10-26T14:17:04.000Z,52983,credit_card,,,118862,,internal,active
450.00,2023-10-26T14:18:42.000Z,2023-10-26T14:18:38.000Z,117596,credit_card,,,118873,,internal,active
350.00,2023-10-26T14:20:44.000Z,2023-10-26T14:20:40.000Z,112332,email_transfer,,,118882,,internal,deleted
360.00,2023-10-26T15:34:30.000Z,2023-10-16T04:00:00.000Z,15072,bank_transfer,,,119285,,internal,active
12595.00,2023-10-26T15:38:17.000Z,2023-10-26T15:38:08.000Z,79188,cheque,,,119291,,internal,active
12595.00,2023-10-26T15:40:05.000Z,2023-10-26T15:39:54.000Z,75932,cheque,,,119292,,internal,active
12595.00,2023-10-26T15:41:16.000Z,2023-10-26T15:41:08.000Z,99423,cheque,,,119298,,internal,active
13045.00,2023-10-26T15:43:21.000Z,2023-10-26T15:43:17.000Z,82831,cheque,,,119301,,internal,active
19795.00,2023-10-26T15:45:39.000Z,2023-10-26T15:45:33.000Z,107730,cheque,,,119311,,internal,active
3000.00,2023-10-26T17:58:51.000Z,2023-10-13T04:00:00.000Z,75979,email_transfer,,,120392,,internal,active
1124.35,2023-10-26T18:38:33.000Z,2023-10-26T18:37:41.000Z,46139,credit_card,,,120654,,internal,active
950.00,2023-10-26T18:53:55.000Z,2023-10-20T04:00:00.000Z,31422,email_transfer,,,120664,,internal,active
1689.35,2023-10-27T00:08:52.000Z,2023-10-27T00:08:49.000Z,118929,credit_card,,,121724,,internal,active
6995.00,2023-10-27T13:41:49.000Z,2023-10-27T13:41:44.000Z,109095,credit_card,,,122336,,internal,active
5445.00,2023-10-27T14:12:42.000Z,2023-10-27T14:12:39.000Z,121799,email_transfer,,,122735,,internal,active
500.00,2023-10-27T14:18:10.000Z,2023-10-12T04:00:00.000Z,17871,cheque,,,122750,,internal,active
3000.00,2023-10-27T15:37:03.000Z,2023-10-27T15:36:58.000Z,53100,email_transfer,,,122949,,internal,active
1700.00,2023-10-27T15:57:07.000Z,2023-10-27T15:56:57.000Z,105237,other,Lendcare,,123018,,internal,active
3000.00,2023-10-27T16:10:56.000Z,2023-10-27T16:10:46.000Z,122592,email_transfer,,,123028,,internal,active
1497.50,2023-10-27T16:11:02.000Z,2023-10-27T16:10:59.000Z,122592,email_transfer,,,123029,,internal,active
1689.35,2023-10-27T17:30:41.000Z,2023-10-27T17:30:35.000Z,121685,credit_card,,,123823,,internal,active
2141.35,2023-10-27T17:31:16.000Z,2023-10-27T17:31:11.000Z,119186,credit_card,,,123825,,internal,active
200.00,2023-10-27T19:19:50.000Z,2023-10-27T19:19:47.000Z,114996,email_transfer,,,124298,,internal,active
350.00,2023-10-30T13:50:50.000Z,2023-10-26T04:00:00.000Z,31945,email_transfer,,,125491,,internal,active
180.00,2023-10-30T14:31:08.000Z,2023-10-30T14:30:59.000Z,91273,email_transfer,,,125901,,internal,active
70.00,2023-10-30T14:31:49.000Z,2023-10-30T14:31:40.000Z,91273,email_transfer,,,125911,,internal,deleted
2495.00,2023-10-30T14:52:58.000Z,2023-10-30T14:52:55.000Z,116242,email_transfer,,,126059,,internal,active
1689.35,2023-10-30T14:54:05.000Z,2023-10-30T14:54:00.000Z,115030,email_transfer,,,126060,,internal,active
3995.00,2023-10-30T15:20:57.000Z,2023-10-30T15:20:53.000Z,93715,credit_card,,,126202,,internal,active
1689.35,2023-10-30T15:23:03.000Z,2023-10-30T15:22:58.000Z,120652,credit_card,,,126204,,internal,active
3995.00,2023-10-30T15:24:54.000Z,2023-10-30T15:24:49.000Z,121656,credit_card,,,126205,,internal,active
2495.00,2023-10-30T15:27:57.000Z,2023-10-30T15:27:52.000Z,120494,credit_card,,,126229,,internal,active
70.00,2023-10-30T15:28:32.000Z,2023-10-30T15:27:18.000Z,91277,email_transfer,Was applied to hourly enrollment; has been fixed,,126257,,internal,active
1350.00,2023-10-30T15:31:34.000Z,2023-10-30T15:31:28.000Z,18504,bank_transfer,,,126266,,internal,active
8995.00,2023-10-30T16:58:51.000Z,2023-10-30T16:58:46.000Z,119038,credit_card,,,126940,,internal,active
8995.00,2023-10-30T16:59:29.000Z,2023-10-30T16:59:24.000Z,105208,credit_card,,,126942,,internal,active
8995.00,2023-10-30T16:59:58.000Z,2023-10-30T16:59:52.000Z,119003,credit_card,,,126943,,internal,active
2000.00,2023-10-30T18:49:22.000Z,2023-10-30T18:49:14.000Z,127268,email_transfer,,,127561,,internal,active
2000.00,2023-10-30T19:23:34.000Z,2023-10-30T19:23:27.000Z,126695,email_transfer,,,127666,,internal,active
3995.00,2023-10-30T19:33:45.000Z,2023-10-30T19:33:41.000Z,119120,credit_card,,,127767,,internal,active
1689.35,2023-10-30T19:34:14.000Z,2023-10-30T19:34:11.000Z,121722,credit_card,,,127771,,internal,active
4000.00,2023-10-30T19:36:35.000Z,2023-10-30T19:36:29.000Z,95901,email_transfer,,,127827,,internal,active
3995.00,2023-10-30T19:53:48.000Z,2023-10-30T19:53:44.000Z,125952,credit_card,,,127909,,internal,active
450.00,2023-10-30T20:19:39.000Z,2023-10-30T20:18:27.000Z,108022,credit_card,,,128119,,internal,active
600.00,2023-10-31T02:37:23.000Z,2023-09-28T04:00:00.000Z,24063,other,,,128349,,internal,active
15145.00,2023-10-31T02:41:08.000Z,2023-09-28T04:00:00.000Z,18643,other,,,128350,,internal,active
330.00,2023-10-31T13:21:34.000Z,2023-10-31T13:22:44.000Z,91277,bank_transfer,,,128690,,internal,active
500.00,2023-10-31T13:44:52.000Z,2023-10-31T13:44:49.000Z,19348,email_transfer,,,128751,,internal,active
1689.35,2023-10-31T14:03:02.000Z,2023-10-31T14:02:59.000Z,123978,email_transfer,,,128923,,internal,active
250.00,2023-10-31T14:22:54.000Z,2023-10-31T14:22:47.000Z,47204,email_transfer,,,129059,,internal,active
300.00,2023-10-31T14:39:26.000Z,2023-10-31T14:39:22.000Z,113897,email_transfer,,,129128,,internal,active
8995.00,2023-10-31T15:59:07.000Z,2023-10-31T15:58:57.000Z,112426,bank_transfer,Lendcare,,129662,,internal,active
3497.00,2023-10-31T16:02:30.000Z,2023-10-31T16:02:25.000Z,105707,credit_card,,,129668,,internal,active
3498.00,2023-10-31T16:02:58.000Z,2023-10-31T16:02:54.000Z,105713,credit_card,,,129669,,internal,active
2975.35,2023-10-31T16:04:32.000Z,2023-10-31T16:04:28.000Z,122302,credit_card,,,129674,,internal,active
1689.35,2023-10-31T16:05:12.000Z,2023-10-31T16:05:08.000Z,126563,credit_card,,,129675,,internal,active
